"genes"	"logFC"	"adj.P.Val"
"ENSG00000013375"	"ENSG00000013375"	-0.315766028276577	0.0253114828531469
"ENSG00000013392"	"ENSG00000013392"	0.476563951941701	0.0985839981058002
"ENSG00000013441"	"ENSG00000013441"	0.454467672419208	0.103906341939238
"ENSG00000013503"	"ENSG00000013503"	0.113087951771126	0.613643815305699
"ENSG00000013523"	"ENSG00000013523"	-0.248942491728942	0.129458358482482
"ENSG00000013561"	"ENSG00000013561"	-0.288173608007285	0.198355662834692
"ENSG00000013583"	"ENSG00000013583"	0.381573140531551	0.121946163244017
"ENSG00000013810"	"ENSG00000013810"	0.108108828182032	0.565651279136129
"ENSG00000014123"	"ENSG00000014123"	-0.124492834410456	0.574799093776597
"ENSG00000014138"	"ENSG00000014138"	-0.0165044776595256	0.931440191182572
"ENSG00000014164"	"ENSG00000014164"	-0.145624344502039	0.505146655993178
"ENSG00000014216"	"ENSG00000014216"	0.110206245347198	0.475541985407898
"ENSG00000014641"	"ENSG00000014641"	0.12068179899742	0.459303190785214
"ENSG00000014824"	"ENSG00000014824"	0.0130887951124734	0.941122767842462
"ENSG00000014914"	"ENSG00000014914"	1.33333685666994	0.000415141143228398
"ENSG00000014919"	"ENSG00000014919"	-0.068118347684103	0.57016181652346
"ENSG00000015133"	"ENSG00000015133"	-0.603989503099001	0.0159374122577041
"ENSG00000015153"	"ENSG00000015153"	-1.35340241041625	4.08992068270352e-05
"ENSG00000015171"	"ENSG00000015171"	-0.294785460924096	0.136947408362285
"ENSG00000015475"	"ENSG00000015475"	0.858470554398196	1.94837584049255e-06
"ENSG00000015479"	"ENSG00000015479"	0.0936487267638721	0.407788556424539
"ENSG00000015532"	"ENSG00000015532"	0.726314169236679	0.00436137318249779
"ENSG00000015676"	"ENSG00000015676"	-0.236358300143918	0.0375355858757672
"ENSG00000016391"	"ENSG00000016391"	0.516202276100599	0.00408183629260796
"ENSG00000016864"	"ENSG00000016864"	0.215894381837435	0.128554868844696
"ENSG00000017260"	"ENSG00000017260"	-0.0229805850714078	0.856955784255647
"ENSG00000017483"	"ENSG00000017483"	-0.694497079910113	0.0031324916614983
"ENSG00000017797"	"ENSG00000017797"	-0.237490649838255	0.127109774490694
"ENSG00000018189"	"ENSG00000018189"	-0.451648117273673	0.0207453210849893
"ENSG00000018408"	"ENSG00000018408"	-0.167594931583103	0.605268742873636
"ENSG00000018510"	"ENSG00000018510"	-0.135967698931944	0.281333141365484
"ENSG00000018625"	"ENSG00000018625"	2.29971929624755	2.73584184014224e-05
"ENSG00000018699"	"ENSG00000018699"	0.217387727730717	0.116181046751887
"ENSG00000018869"	"ENSG00000018869"	0.0921029077908559	0.767577358991908
"ENSG00000019144"	"ENSG00000019144"	0.45352778038051	0.00183882671613492
"ENSG00000019485"	"ENSG00000019485"	-0.0775273234190892	0.840775354524588
"ENSG00000019582"	"ENSG00000019582"	1.05507065462826	0.00512538453183968
"ENSG00000019995"	"ENSG00000019995"	-0.0658564409400713	0.636355753404286
"ENSG00000020129"	"ENSG00000020129"	0.49462328810839	0.0535811442580148
"ENSG00000020181"	"ENSG00000020181"	1.75865058968676	0.000847605622628879
"ENSG00000020256"	"ENSG00000020256"	-0.293092799073415	0.0232984994471554
"ENSG00000020426"	"ENSG00000020426"	0.213732274531396	0.136111169326842
"ENSG00000020577"	"ENSG00000020577"	-0.258667784141419	0.737234833542443
"ENSG00000020922"	"ENSG00000020922"	-0.11344708236953	0.472419276376967
"ENSG00000021300"	"ENSG00000021300"	1.03184839112683	0.00790266980917829
"ENSG00000021355"	"ENSG00000021355"	-0.87819897208745	0.0190636686785305
"ENSG00000021574"	"ENSG00000021574"	0.202924434252123	0.105281361912154
"ENSG00000021776"	"ENSG00000021776"	0.0213718471087807	0.912562147673652
"ENSG00000021826"	"ENSG00000021826"	-0.515983993981123	0.0580292389356512
"ENSG00000022267"	"ENSG00000022267"	0.99642150700696	0.00113110473392654
"ENSG00000022277"	"ENSG00000022277"	-0.101770193463814	0.440961180545463
"ENSG00000022567"	"ENSG00000022567"	-0.621638062276148	0.000817300865719628
"ENSG00000022840"	"ENSG00000022840"	-0.106479471238186	0.221905352948424
"ENSG00000022976"	"ENSG00000022976"	-0.199103354602275	0.361666289093387
"ENSG00000023041"	"ENSG00000023041"	-0.0106785871130599	0.961709514348455
"ENSG00000023171"	"ENSG00000023171"	0.812661764612341	0.0284438548720378
"ENSG00000023191"	"ENSG00000023191"	-0.0804064625617888	0.529045196738477
"ENSG00000023228"	"ENSG00000023228"	0.149033864377323	0.118227214013439
"ENSG00000023287"	"ENSG00000023287"	0.0934722623586222	0.525956145271455
"ENSG00000023318"	"ENSG00000023318"	-0.228067540753541	0.132516961480783
"ENSG00000023330"	"ENSG00000023330"	0.193243711511212	0.137428694392504
"ENSG00000023572"	"ENSG00000023572"	-0.12184850904405	0.62282534777059
"ENSG00000023608"	"ENSG00000023608"	0.057099021546807	0.84336564262288
