"genes"	"logFC"	"adj.P.Val"
"ENSG00000013297"	"ENSG00000013297"	-0.0808785117300506	0.911261074114037
"ENSG00000013306"	"ENSG00000013306"	0.0138762849573038	0.963595298411861
"ENSG00000013364"	"ENSG00000013364"	-0.369882035911406	0.385644544246352
"ENSG00000013374"	"ENSG00000013374"	-0.0357123223829232	0.86381448787006
"ENSG00000013375"	"ENSG00000013375"	0.0917420605832993	0.715634109113177
"ENSG00000013392"	"ENSG00000013392"	-0.0902319409936649	0.834952045325232
"ENSG00000013441"	"ENSG00000013441"	0.00178693026809196	0.99869303433339
"ENSG00000013503"	"ENSG00000013503"	0.215899288912903	0.426979475011744
"ENSG00000013523"	"ENSG00000013523"	-0.077305365287919	0.80777689542618
"ENSG00000013561"	"ENSG00000013561"	-0.133765920188493	0.611672033505883
"ENSG00000013583"	"ENSG00000013583"	-0.207286684566167	0.712533513202045
"ENSG00000013810"	"ENSG00000013810"	0.719372888270768	0.000341432134814119
"ENSG00000014123"	"ENSG00000014123"	0.0787929835108496	0.818681807061591
"ENSG00000014138"	"ENSG00000014138"	0.341894516313185	0.0383473293147477
"ENSG00000014164"	"ENSG00000014164"	-0.0853275258235335	0.806057597608336
"ENSG00000014216"	"ENSG00000014216"	-0.390461907474776	0.0222589817064812
"ENSG00000014641"	"ENSG00000014641"	-0.158459404295111	0.469457625143374
"ENSG00000014824"	"ENSG00000014824"	-0.0328240260775665	0.899420863912256
"ENSG00000014914"	"ENSG00000014914"	0.61002518999706	0.302682610450047
"ENSG00000014919"	"ENSG00000014919"	-0.0576805844874295	0.770942731203145
"ENSG00000015133"	"ENSG00000015133"	0.0724284759999856	0.886259738495916
"ENSG00000015153"	"ENSG00000015153"	-0.0762254485046459	0.904568526848393
"ENSG00000015171"	"ENSG00000015171"	0.304322272579299	0.275945745425256
"ENSG00000015475"	"ENSG00000015475"	-0.0749263281183579	0.853488595608248
"ENSG00000015479"	"ENSG00000015479"	0.181390980571225	0.187571845854294
"ENSG00000015532"	"ENSG00000015532"	-0.208497639445378	0.599105076101242
"ENSG00000015676"	"ENSG00000015676"	-0.0145842175375206	0.9583279843622
"ENSG00000016391"	"ENSG00000016391"	0.220040416728696	0.470050197093193
"ENSG00000016864"	"ENSG00000016864"	0.00565204672959219	0.985916073294325
"ENSG00000017260"	"ENSG00000017260"	-0.0215303862972345	0.920115211845676
"ENSG00000017483"	"ENSG00000017483"	-0.115821999733793	0.800965648361884
"ENSG00000017797"	"ENSG00000017797"	-0.326823281674896	0.0871795027507556
"ENSG00000018189"	"ENSG00000018189"	-0.0237310317467703	0.953586620230178
"ENSG00000018408"	"ENSG00000018408"	-0.2238982943359	0.587215622502655
"ENSG00000018510"	"ENSG00000018510"	-0.154062717599413	0.373193510374943
"ENSG00000018625"	"ENSG00000018625"	0.678337365328391	0.558359223984857
"ENSG00000018699"	"ENSG00000018699"	0.299104145572809	0.112019628314934
"ENSG00000018869"	"ENSG00000018869"	0.340047715357161	0.432128812713019
"ENSG00000019144"	"ENSG00000019144"	0.191174881492411	0.404336247112546
"ENSG00000019485"	"ENSG00000019485"	0.235183751767444	0.641851478587364
"ENSG00000019582"	"ENSG00000019582"	0.414688027191934	0.639009322031019
"ENSG00000019995"	"ENSG00000019995"	-0.281483405825509	0.0491674271648119
"ENSG00000020129"	"ENSG00000020129"	0.187873627179008	0.669778424807049
"ENSG00000020181"	"ENSG00000020181"	-0.232423917110395	0.842020874170299
"ENSG00000020256"	"ENSG00000020256"	-0.0824280681351235	0.731799859835236
"ENSG00000020426"	"ENSG00000020426"	0.0792658791525866	0.770942731203145
"ENSG00000020577"	"ENSG00000020577"	0.184002208471646	0.872305006134709
"ENSG00000020922"	"ENSG00000020922"	0.100562018314292	0.663173357197104
"ENSG00000021300"	"ENSG00000021300"	-0.608711781472292	0.0853194303040831
"ENSG00000021355"	"ENSG00000021355"	0.0292495563553405	0.965267021749218
"ENSG00000021574"	"ENSG00000021574"	-0.000755248066392156	0.99869303433339
"ENSG00000021776"	"ENSG00000021776"	0.110004788465472	0.624620158710047
"ENSG00000021826"	"ENSG00000021826"	0.225067075080361	0.636248098922322
"ENSG00000022267"	"ENSG00000022267"	-0.0170754518738199	0.983860886166241
"ENSG00000022277"	"ENSG00000022277"	0.0347802116507907	0.874570928792033
"ENSG00000022567"	"ENSG00000022567"	0.153215573941281	0.607223900399554
"ENSG00000022840"	"ENSG00000022840"	-0.0405806404886651	0.800255397048989
"ENSG00000022976"	"ENSG00000022976"	0.0268221230459433	0.956100504630126
"ENSG00000023041"	"ENSG00000023041"	0.253386907429002	0.231329608559865
"ENSG00000023171"	"ENSG00000023171"	-0.363071153230711	0.365551948500407
"ENSG00000023191"	"ENSG00000023191"	-0.1761063790934	0.256682640748528
"ENSG00000023228"	"ENSG00000023228"	0.0213043106054522	0.920202629477661
"ENSG00000023287"	"ENSG00000023287"	0.0154592594364686	0.960177357486882
"ENSG00000023318"	"ENSG00000023318"	-0.345056894788557	0.0362658976530863
"ENSG00000023330"	"ENSG00000023330"	-0.208770429519276	0.229039533250204
"ENSG00000023572"	"ENSG00000023572"	0.128815237854238	0.742839534271142
"ENSG00000023608"	"ENSG00000023608"	-0.0732699827366479	0.847187436642451
"ENSG00000023697"	"ENSG00000023697"	-0.325143673214281	0.134558774864296
"ENSG00000023734"	"ENSG00000023734"	-0.0384795298172209	0.908224800561462
"ENSG00000023892"	"ENSG00000023892"	0.0459377628559192	0.956719878256988
"ENSG00000023902"	"ENSG00000023902"	-0.109078124203267	0.725772175728456
"ENSG00000023909"	"ENSG00000023909"	0.554343157426278	0.0923028627984583
"ENSG00000024048"	"ENSG00000024048"	0.0243841785927765	0.935610385134195
"ENSG00000024422"	"ENSG00000024422"	0.107280483382381	0.907059646696651
"ENSG00000024526"	"ENSG00000024526"	0.978624128040905	0.000942103329771915
"ENSG00000024862"	"ENSG00000024862"	-0.0463308380045646	0.911261074114037
"ENSG00000025039"	"ENSG00000025039"	0.0498786610026207	0.963571719245332
"ENSG00000025156"	"ENSG00000025156"	-0.170250598731523	0.5150317290691
"ENSG00000025293"	"ENSG00000025293"	-0.151719945351222	0.367632736634187
"ENSG00000025434"	"ENSG00000025434"	-0.0544987180223755	0.916663236876273
"ENSG00000025770"	"ENSG00000025770"	0.361000432624508	0.0353411657476093
"ENSG00000025772"	"ENSG00000025772"	-0.876142499075931	0.000107575513675843
"ENSG00000025796"	"ENSG00000025796"	-0.00562582592856042	0.983860886166241
"ENSG00000025800"	"ENSG00000025800"	0.152064309326597	0.777113805940843
"ENSG00000026025"	"ENSG00000026025"	-0.4494537682592	0.520854179851592
"ENSG00000026036"	"ENSG00000026036"	0.374906471071334	0.376266018215001
"ENSG00000026297"	"ENSG00000026297"	-0.327800264044885	0.408657193609414
"ENSG00000026508"	"ENSG00000026508"	0.218160941303184	0.809500363016999
"ENSG00000026652"	"ENSG00000026652"	-0.806862650704019	0.000440023324123725
"ENSG00000027001"	"ENSG00000027001"	0.136718980925425	0.574707745245943
"ENSG00000027075"	"ENSG00000027075"	-0.00466224083947475	0.996266669382774
"ENSG00000027697"	"ENSG00000027697"	-0.258114724057789	0.194747814154285
"ENSG00000027847"	"ENSG00000027847"	-0.0812659870521175	0.705876256680991
"ENSG00000028116"	"ENSG00000028116"	0.0558717986401067	0.773013194719331
"ENSG00000028203"	"ENSG00000028203"	-0.233624633489243	0.164869814331782
"ENSG00000028310"	"ENSG00000028310"	-0.0218273236445077	0.955253272169922
"ENSG00000028528"	"ENSG00000028528"	0.247390140771858	0.0560948745846288
"ENSG00000028839"	"ENSG00000028839"	0.102834167210696	0.647853478303488
"ENSG00000029153"	"ENSG00000029153"	-0.0669374220739654	0.822503452456274
"ENSG00000029363"	"ENSG00000029363"	0.454724973980563	0.00289072175529816
"ENSG00000029364"	"ENSG00000029364"	0.033795771248891	0.887197990015285
"ENSG00000029534"	"ENSG00000029534"	0.43298964664992	0.586983493681092
"ENSG00000029639"	"ENSG00000029639"	0.0163846987350373	0.963571719245332
"ENSG00000029725"	"ENSG00000029725"	-0.128337001150316	0.377217483597591
"ENSG00000029993"	"ENSG00000029993"	0.456584488831535	0.0362658976530863
"ENSG00000030066"	"ENSG00000030066"	0.419212792829324	0.237750725618532
"ENSG00000030419"	"ENSG00000030419"	-0.378994637539678	0.55735301240937
"ENSG00000030582"	"ENSG00000030582"	-0.994615253397369	5.11463449997764e-05
"ENSG00000031003"	"ENSG00000031003"	0.299385792196988	0.272283328690709
"ENSG00000031081"	"ENSG00000031081"	-0.450223881718596	0.526007460098287
"ENSG00000031698"	"ENSG00000031698"	-0.218023816070427	0.537832255785936
"ENSG00000031823"	"ENSG00000031823"	0.00755841940277158	0.976404657520802
"ENSG00000032219"	"ENSG00000032219"	-0.372224710539427	0.101654308415314
"ENSG00000032389"	"ENSG00000032389"	-0.228588219785046	0.223225093299237
"ENSG00000032444"	"ENSG00000032444"	-0.747580245034888	0.00244784625489697
"ENSG00000032742"	"ENSG00000032742"	-0.10720560319518	0.781687442683536
"ENSG00000033011"	"ENSG00000033011"	-0.0428391801762018	0.912263773482227
"ENSG00000033030"	"ENSG00000033030"	-0.00318120668002564	0.99466882249098
"ENSG00000033050"	"ENSG00000033050"	0.163052437499975	0.309259891809486
"ENSG00000033100"	"ENSG00000033100"	-0.327222843219061	0.162275652833621
"ENSG00000033170"	"ENSG00000033170"	-0.0945463270772473	0.853488595608248
"ENSG00000033178"	"ENSG00000033178"	0.110991622519161	0.611130295001549
"ENSG00000033327"	"ENSG00000033327"	-0.494581873425463	0.331763796628091
"ENSG00000033627"	"ENSG00000033627"	-0.233440076247784	0.1524624276704
"ENSG00000033800"	"ENSG00000033800"	-0.0559836454680882	0.830438776206051
"ENSG00000033867"	"ENSG00000033867"	0.12090538873251	0.779291871135547
"ENSG00000034053"	"ENSG00000034053"	0.0510503726802627	0.881673358749769
"ENSG00000034063"	"ENSG00000034063"	0.619647225806498	0.0764070706047124
"ENSG00000034152"	"ENSG00000034152"	0.169168774319033	0.448014570123954
"ENSG00000034510"	"ENSG00000034510"	-0.313388331113812	0.349888305132981
"ENSG00000034533"	"ENSG00000034533"	0.00258525328479164	0.99631888158954
"ENSG00000034677"	"ENSG00000034677"	0.0311454633079533	0.944080175062209
"ENSG00000034693"	"ENSG00000034693"	0.0784829435149224	0.730238110121244
"ENSG00000034713"	"ENSG00000034713"	-0.034016277366586	0.917220683840439
"ENSG00000035115"	"ENSG00000035115"	-0.0829400086032228	0.909395496030331
"ENSG00000035141"	"ENSG00000035141"	0.327590123338662	0.134095466568148
"ENSG00000035403"	"ENSG00000035403"	-0.780427672372587	0.053496383315547
"ENSG00000035499"	"ENSG00000035499"	1.01828260802973	0.000173122384248897
"ENSG00000035681"	"ENSG00000035681"	0.160561396442323	0.357369450306311
"ENSG00000035687"	"ENSG00000035687"	0.157217549056869	0.580140136638201
"ENSG00000035862"	"ENSG00000035862"	-0.447178820480763	0.0644451982144838
