Gene,Motif Assignment Number
ENSG00000135506,6
ENSG00000135597,6
ENSG00000135622,6
ENSG00000135643,6
ENSG00000135655,6
ENSG00000135723,6
ENSG00000135740,6
ENSG00000135750,6
ENSG00000135763,6
ENSG00000135778,6
ENSG00000135862,6
ENSG00000135916,6
ENSG00000136003,6
ENSG00000136243,6
ENSG00000136383,6
ENSG00000136451,6
ENSG00000136478,6
ENSG00000136490,6
ENSG00000136770,6
ENSG00000136819,6
ENSG00000136861,6
ENSG00000137074,6
ENSG00000137100,6
ENSG00000137574,6
ENSG00000137692,6
ENSG00000137815,6
ENSG00000137996,6
ENSG00000138050,6
ENSG00000138095,6
ENSG00000138231,6
ENSG00000138385,6
ENSG00000138398,6
ENSG00000138399,6
ENSG00000138413,6
ENSG00000138443,6
ENSG00000138614,6
ENSG00000138617,6
ENSG00000138640,6
ENSG00000138709,6
ENSG00000138738,6
ENSG00000138814,6
ENSG00000139160,6
ENSG00000139163,6
ENSG00000139190,6
ENSG00000139370,6
ENSG00000139405,6
ENSG00000139428,6
ENSG00000139496,6
ENSG00000139517,6
ENSG00000139684,6
ENSG00000140006,6
ENSG00000140575,6
ENSG00000140632,6
ENSG00000140931,6
ENSG00000140943,6
ENSG00000141086,6
ENSG00000141279,6
ENSG00000141295,6
ENSG00000141337,6
ENSG00000141385,6
ENSG00000141425,6
ENSG00000141428,6
ENSG00000141447,6
ENSG00000141456,6
ENSG00000141504,6
ENSG00000141582,6
ENSG00000141664,6
ENSG00000142178,6
ENSG00000142188,6
ENSG00000142207,6
ENSG00000142208,6
ENSG00000142396,6
ENSG00000142694,6
ENSG00000142733,6
ENSG00000142864,6
ENSG00000142871,6
ENSG00000142875,6
ENSG00000143033,6
ENSG00000143106,6
ENSG00000143179,6
ENSG00000143224,6
ENSG00000143248,6
ENSG00000143256,6
ENSG00000143344,6
ENSG00000143353,6
ENSG00000143384,6
ENSG00000143434,6
ENSG00000143469,6
ENSG00000143569,6
ENSG00000143674,6
ENSG00000143811,6
ENSG00000143862,6
ENSG00000143952,6
ENSG00000144029,6
ENSG00000144036,6
ENSG00000144048,6
ENSG00000144161,6
ENSG00000144182,6
ENSG00000144713,6
ENSG00000144736,6
ENSG00000144848,6
ENSG00000144867,6
ENSG00000145247,6
ENSG00000145375,6
ENSG00000145555,6
ENSG00000145685,6
ENSG00000145723,6
ENSG00000145725,6
ENSG00000145779,6
ENSG00000145860,6
ENSG00000145901,6
ENSG00000146143,6
ENSG00000146267,6
ENSG00000146352,6
ENSG00000146463,6
ENSG00000146476,6
ENSG00000146530,6
ENSG00000146729,6
ENSG00000146731,6
ENSG00000146802,6
ENSG00000146904,6
ENSG00000147010,6
ENSG00000147533,6
ENSG00000147576,6
ENSG00000147604,6
ENSG00000147669,6
ENSG00000147687,6
ENSG00000148154,6
ENSG00000148187,6
ENSG00000148288,6
ENSG00000148300,6
ENSG00000148356,6
ENSG00000148408,6
ENSG00000148516,6
ENSG00000148606,6
ENSG00000148840,6
ENSG00000148950,6
ENSG00000149177,6
ENSG00000149257,6
ENSG00000149313,6
ENSG00000149403,6
ENSG00000149483,6
ENSG00000149658,6
ENSG00000150054,6
ENSG00000150459,6
ENSG00000150995,6
ENSG00000151304,6
ENSG00000151332,6
ENSG00000151338,6
ENSG00000151465,6
ENSG00000151474,6
ENSG00000151611,6
ENSG00000151694,6
ENSG00000151835,6
ENSG00000152219,6
ENSG00000152413,6
ENSG00000152454,6
ENSG00000152642,6
ENSG00000152700,6
ENSG00000152782,6
ENSG00000152990,6
ENSG00000153015,6
ENSG00000153066,6
ENSG00000153214,6
ENSG00000153250,6
ENSG00000153395,6
ENSG00000153575,6
ENSG00000153922,6
ENSG00000154174,6
ENSG00000154723,6
ENSG00000154743,6
ENSG00000154814,6
ENSG00000154832,6
ENSG00000154914,6
ENSG00000154957,6
ENSG00000155111,6
ENSG00000155729,6
ENSG00000155903,6
ENSG00000156017,6
ENSG00000156170,6
ENSG00000156232,6
ENSG00000156304,6
ENSG00000156384,6
ENSG00000156469,6
ENSG00000156471,6
ENSG00000156502,6
ENSG00000156858,6
ENSG00000156869,6
ENSG00000156875,6
ENSG00000157020,6
ENSG00000157152,6
ENSG00000157181,6
ENSG00000157216,6
ENSG00000157350,6
ENSG00000157593,6
ENSG00000157617,6
ENSG00000157869,6
ENSG00000157992,6
ENSG00000158092,6
ENSG00000158109,6
ENSG00000158417,6
ENSG00000158427,6
ENSG00000158435,6
ENSG00000158470,6
ENSG00000158526,6
ENSG00000158669,6
ENSG00000158710,6
ENSG00000158773,6
ENSG00000158882,6
ENSG00000159445,6
ENSG00000159596,6
ENSG00000159842,6
ENSG00000159921,6
ENSG00000160014,6
ENSG00000160094,6
ENSG00000160209,6
ENSG00000160211,6
ENSG00000160326,6
ENSG00000160695,6
ENSG00000160703,6
ENSG00000160767,6
ENSG00000160781,6
ENSG00000160993,6
ENSG00000161091,6
ENSG00000161217,6
ENSG00000161533,6
ENSG00000161677,6
ENSG00000161682,6
ENSG00000162073,6
ENSG00000162139,6
ENSG00000162194,6
ENSG00000162298,6
ENSG00000162341,6
ENSG00000162377,6
ENSG00000162413,6
ENSG00000162512,6
ENSG00000162600,6
ENSG00000162613,6
ENSG00000162623,6
ENSG00000162664,6
ENSG00000162755,6
ENSG00000162757,6
ENSG00000162769,6
ENSG00000162813,6
ENSG00000162852,6
ENSG00000162976,6
ENSG00000163006,6
ENSG00000163026,6
ENSG00000163138,6
ENSG00000163155,6
ENSG00000163214,6
ENSG00000163257,6
ENSG00000163430,6
ENSG00000163444,6
ENSG00000163466,6
ENSG00000163479,6
ENSG00000163517,6
ENSG00000163626,6
ENSG00000163714,6
ENSG00000163728,6
ENSG00000163743,6
ENSG00000163755,6
ENSG00000163840,6
ENSG00000163946,6
ENSG00000164008,6
ENSG00000164022,6
ENSG00000164024,6
ENSG00000164039,6
ENSG00000164048,6
ENSG00000164081,6
ENSG00000164105,6
ENSG00000164163,6
ENSG00000164164,6
ENSG00000164244,6
ENSG00000164258,6
ENSG00000164300,6
ENSG00000164494,6
ENSG00000164506,6
ENSG00000164663,6
ENSG00000164830,6
ENSG00000164897,6
ENSG00000164934,6
ENSG00000164970,6
ENSG00000165060,6
ENSG00000165175,6
ENSG00000165233,6
ENSG00000165271,6
ENSG00000165275,6
ENSG00000165282,6
ENSG00000165410,6
ENSG00000165527,6
ENSG00000165689,6
ENSG00000165732,6
ENSG00000165757,6
ENSG00000165782,6
ENSG00000165832,6
ENSG00000165905,6
ENSG00000165915,6
ENSG00000166133,6
ENSG00000166147,6
ENSG00000166164,6
ENSG00000166192,6
ENSG00000166263,6
ENSG00000166439,6
ENSG00000166526,6
ENSG00000166562,6
ENSG00000166595,6
ENSG00000166707,6
ENSG00000166833,6
ENSG00000166923,6
ENSG00000166925,6
ENSG00000166946,6
ENSG00000167005,6
ENSG00000167107,6
ENSG00000167220,6
ENSG00000167258,6
ENSG00000167311,6
ENSG00000167384,6
ENSG00000167468,6
ENSG00000167508,6
ENSG00000167552,6
ENSG00000167565,6
ENSG00000167635,6
ENSG00000167645,6
ENSG00000167674,6
ENSG00000167767,6
ENSG00000167771,6
ENSG00000167775,6
ENSG00000167799,6
ENSG00000167815,6
ENSG00000167920,6
ENSG00000167985,6
ENSG00000168066,6
ENSG00000168159,6
ENSG00000168216,6
ENSG00000168246,6
ENSG00000168411,6
ENSG00000168434,6
ENSG00000168502,6
ENSG00000168734,6
ENSG00000168813,6
ENSG00000168818,6
ENSG00000169016,6
ENSG00000169047,6
ENSG00000169057,6
ENSG00000169087,6
ENSG00000169105,6
ENSG00000169180,6
ENSG00000169213,6
ENSG00000169251,6
ENSG00000169299,6
ENSG00000169372,6
ENSG00000169379,6
ENSG00000169714,6
ENSG00000169951,6
ENSG00000170037,6
ENSG00000170043,6
ENSG00000170266,6
ENSG00000170325,6
ENSG00000170365,6
ENSG00000170445,6
ENSG00000170502,6
ENSG00000170606,6
ENSG00000170632,6
ENSG00000170759,6
ENSG00000170791,6
ENSG00000170846,6
ENSG00000171103,6
ENSG00000171150,6
ENSG00000171204,6
ENSG00000171453,6
ENSG00000171467,6
ENSG00000171490,6
ENSG00000171604,6
ENSG00000171703,6
ENSG00000171806,6
ENSG00000171867,6
ENSG00000171992,6
ENSG00000172007,6
ENSG00000172172,6
ENSG00000172262,6
ENSG00000172315,6
ENSG00000172354,6
ENSG00000172366,6
ENSG00000172594,6
ENSG00000172765,6
ENSG00000172780,6
ENSG00000172794,6
ENSG00000172818,6
ENSG00000172830,6
ENSG00000172932,6
ENSG00000173145,6
ENSG00000173221,6
ENSG00000173226,6
ENSG00000173264,6
ENSG00000173409,6
ENSG00000173418,6
ENSG00000173473,6
ENSG00000173486,6
ENSG00000173588,6
ENSG00000173599,6
ENSG00000173638,6
ENSG00000173660,6
ENSG00000173801,6
ENSG00000173898,6
ENSG00000174013,6
ENSG00000174080,6
ENSG00000174206,6
ENSG00000174446,6
ENSG00000174498,6
ENSG00000174720,6
ENSG00000174840,6
ENSG00000174842,6
ENSG00000174928,6
ENSG00000174939,6
ENSG00000174953,6
ENSG00000175029,6
ENSG00000175040,6
ENSG00000175054,6
ENSG00000175115,6
ENSG00000175193,6
ENSG00000175203,6
ENSG00000175224,6
ENSG00000175348,6
ENSG00000175471,6
ENSG00000175573,6
ENSG00000175575,6
ENSG00000175582,6
ENSG00000175701,6
ENSG00000175782,6
ENSG00000176058,6
ENSG00000176387,6
ENSG00000176473,6
ENSG00000176986,6
ENSG00000177034,6
ENSG00000177045,6
ENSG00000177058,6
ENSG00000177119,6
ENSG00000177302,6
ENSG00000177311,6
ENSG00000177427,6
ENSG00000177614,6
ENSG00000177628,6
ENSG00000177666,6
ENSG00000177733,6
ENSG00000177917,6
ENSG00000178425,6
ENSG00000178449,6
ENSG00000178694,6
ENSG00000178695,6
ENSG00000178852,6
ENSG00000178896,6
ENSG00000179029,6
ENSG00000179152,6
ENSG00000179604,6
ENSG00000179627,6
ENSG00000180233,6
ENSG00000180329,6
ENSG00000180376,6
ENSG00000180448,6
ENSG00000180773,6
ENSG00000180891,6
ENSG00000180957,6
ENSG00000181019,6
ENSG00000181751,6
ENSG00000181896,6
ENSG00000181924,6
ENSG00000182197,6
ENSG00000182795,6
ENSG00000183091,6
ENSG00000183161,6
ENSG00000183597,6
ENSG00000183647,6
ENSG00000183696,6
ENSG00000183751,6
ENSG00000183876,6
ENSG00000184307,6
ENSG00000184371,6
ENSG00000184378,6
ENSG00000184719,6
ENSG00000184857,6
ENSG00000184863,6
ENSG00000184916,6
ENSG00000184967,6
ENSG00000185022,6
ENSG00000185024,6
ENSG00000185043,6
ENSG00000185163,6
ENSG00000185236,6
ENSG00000185238,6
ENSG00000185252,6
ENSG00000185261,6
ENSG00000185262,6
ENSG00000185278,6
ENSG00000185414,6
ENSG00000185624,6
ENSG00000185745,6
ENSG00000185798,6
ENSG00000186106,6
ENSG00000186184,6
ENSG00000186205,6
ENSG00000186272,6
ENSG00000186350,6
ENSG00000186432,6
ENSG00000186594,6
ENSG00000186648,6
ENSG00000186918,6
ENSG00000187109,6
ENSG00000187446,6
ENSG00000187555,6
ENSG00000187987,6
ENSG00000188130,6
ENSG00000188227,6
ENSG00000188522,6
ENSG00000188725,6
ENSG00000188786,6
ENSG00000188931,6
ENSG00000188997,6
ENSG00000189007,6
ENSG00000189079,6
ENSG00000196305,6
ENSG00000196372,6
ENSG00000196437,6
ENSG00000196526,6
ENSG00000196544,6
ENSG00000196628,6
ENSG00000196655,6
ENSG00000196683,6
ENSG00000196712,6
ENSG00000196793,6
ENSG00000196975,6
ENSG00000197037,6
ENSG00000197429,6
ENSG00000197702,6
ENSG00000197879,6
ENSG00000197993,6
ENSG00000198000,6
ENSG00000198015,6
ENSG00000198157,6
ENSG00000198168,6
ENSG00000198298,6
ENSG00000198380,6
ENSG00000198551,6
ENSG00000198612,6
ENSG00000198755,6
ENSG00000198833,6
ENSG00000198836,6
ENSG00000198855,6
ENSG00000198887,6
ENSG00000198920,6
ENSG00000198951,6
ENSG00000198952,6
ENSG00000199744,6
ENSG00000200534,6
ENSG00000202363,6
ENSG00000203485,6
ENSG00000204084,6
ENSG00000204116,6
ENSG00000204228,6
ENSG00000204231,6
ENSG00000204304,6
ENSG00000204371,6
ENSG00000204574,6
ENSG00000204954,6
ENSG00000205138,6
ENSG00000205765,6
ENSG00000205903,6
ENSG00000206418,6
ENSG00000206990,6
ENSG00000211445,6
ENSG00000213029,6
ENSG00000213066,6
ENSG00000213160,6
ENSG00000213339,6
ENSG00000213380,6
ENSG00000213420,6
ENSG00000213625,6
ENSG00000213654,6
ENSG00000213676,6
ENSG00000213719,6
ENSG00000213977,6
ENSG00000214113,6
ENSG00000214160,6
ENSG00000214194,6
ENSG00000215032,6
ENSG00000215193,6
ENSG00000215910,6
ENSG00000221838,6
ENSG00000221944,6
ENSG00000221955,6
ENSG00000221988,6
ENSG00000223343,6
ENSG00000225663,6
ENSG00000225697,6
ENSG00000226419,6
ENSG00000230530,6
ENSG00000235109,6
ENSG00000235437,6
ENSG00000235477,6
ENSG00000235750,6
ENSG00000236104,6
ENSG00000236540,6
ENSG00000238060,6
ENSG00000240024,6
ENSG00000240857,6
ENSG00000240963,6
ENSG00000241058,6
ENSG00000241258,6
ENSG00000241370,6
ENSG00000241484,6
ENSG00000241852,6
ENSG00000242261,6
ENSG00000243449,6
ENSG00000243725,6
ENSG00000243943,6
ENSG00000244291,6
ENSG00000244405,6
ENSG00000244509,6
ENSG00000248487,6
ENSG00000253251,6
ENSG00000254010,6
ENSG00000254969,6
ENSG00000255108,6
ENSG00000256121,6
ENSG00000256525,6
ENSG00000256599,6
ENSG00000258430,6
ENSG00000259153,6
ENSG00000003056,7
ENSG00000003400,7
ENSG00000003509,7
ENSG00000004487,7
ENSG00000004660,7
ENSG00000005059,7
ENSG00000006282,7
ENSG00000006468,7
ENSG00000007202,7
ENSG00000008282,7
ENSG00000008323,7
ENSG00000013375,7
ENSG00000013392,7
ENSG00000014914,7
ENSG00000015475,7
ENSG00000015532,7
ENSG00000018625,7
ENSG00000020181,7
ENSG00000021300,7
ENSG00000021355,7
ENSG00000024422,7
ENSG00000028310,7
ENSG00000042286,7
ENSG00000043143,7
ENSG00000043355,7
ENSG00000046889,7
ENSG00000048140,7
ENSG00000049130,7
ENSG00000052344,7
ENSG00000052795,7
ENSG00000056277,7
ENSG00000057657,7
ENSG00000060138,7
ENSG00000060749,7
ENSG00000063176,7
ENSG00000064300,7
ENSG00000065485,7
ENSG00000065665,7
ENSG00000066629,7
ENSG00000067082,7
ENSG00000067113,7
ENSG00000067208,7
ENSG00000067715,7
ENSG00000068354,7
ENSG00000068724,7
ENSG00000069345,7
ENSG00000070182,7
ENSG00000070366,7
ENSG00000070718,7
ENSG00000070961,7
ENSG00000071205,7
ENSG00000071242,7
ENSG00000071246,7
ENSG00000072195,7
ENSG00000076043,7
ENSG00000076513,7
ENSG00000077942,7
ENSG00000078967,7
ENSG00000079150,7
ENSG00000079277,7
ENSG00000079739,7
ENSG00000080644,7
ENSG00000081026,7
ENSG00000081059,7
ENSG00000081377,7
ENSG00000081803,7
ENSG00000081913,7
ENSG00000082269,7
ENSG00000082458,7
ENSG00000082497,7
ENSG00000082516,7
ENSG00000083097,7
ENSG00000083290,7
ENSG00000084070,7
ENSG00000085274,7
ENSG00000085552,7
ENSG00000085831,7
ENSG00000086062,7
ENSG00000087206,7
ENSG00000087263,7
ENSG00000087301,7
ENSG00000090971,7
ENSG00000091879,7
ENSG00000092051,7
ENSG00000092820,7
ENSG00000092847,7
ENSG00000092871,7
ENSG00000093183,7
ENSG00000095539,7
ENSG00000099250,7
ENSG00000099849,7
ENSG00000099889,7
ENSG00000100036,7
ENSG00000100095,7
ENSG00000100097,7
ENSG00000100234,7
ENSG00000100242,7
ENSG00000100353,7
ENSG00000100418,7
ENSG00000100968,7
ENSG00000101040,7
ENSG00000101144,7
ENSG00000101298,7
ENSG00000101751,7
ENSG00000101856,7
ENSG00000101940,7
ENSG00000101974,7
ENSG00000102054,7
ENSG00000102119,7
ENSG00000102265,7
ENSG00000102271,7
ENSG00000102531,7
ENSG00000103005,7
ENSG00000103044,7
ENSG00000103126,7
ENSG00000103145,7
ENSG00000103150,7
ENSG00000103316,7
ENSG00000103942,7
ENSG00000104177,7
ENSG00000104205,7
ENSG00000104213,7
ENSG00000104231,7
ENSG00000104331,7
ENSG00000104341,7
ENSG00000104714,7
ENSG00000104980,7
ENSG00000105053,7
ENSG00000105254,7
ENSG00000105404,7
ENSG00000105514,7
ENSG00000105576,7
ENSG00000105737,7
ENSG00000105939,7
ENSG00000106003,7
ENSG00000106025,7
ENSG00000106080,7
ENSG00000106086,7
ENSG00000106211,7
ENSG00000106366,7
ENSG00000106415,7
ENSG00000106617,7
ENSG00000106772,7
ENSG00000106829,7
ENSG00000106993,7
ENSG00000107362,7
ENSG00000107815,7
ENSG00000107833,7
ENSG00000108021,7
ENSG00000108091,7
ENSG00000108179,7
ENSG00000108219,7
ENSG00000108395,7
ENSG00000108443,7
ENSG00000108774,7
ENSG00000108883,7
ENSG00000109089,7
ENSG00000109133,7
ENSG00000109670,7
ENSG00000109756,7
ENSG00000110092,7
ENSG00000110492,7
ENSG00000110721,7
ENSG00000110931,7
ENSG00000111087,7
ENSG00000111110,7
ENSG00000111186,7
ENSG00000111605,7
ENSG00000111731,7
ENSG00000111885,7
ENSG00000111913,7
ENSG00000111962,7
ENSG00000112159,7
ENSG00000112210,7
ENSG00000112242,7
ENSG00000112297,7
ENSG00000112378,7
ENSG00000112584,7
ENSG00000112655,7
ENSG00000112659,7
ENSG00000112812,7
ENSG00000112893,7
ENSG00000112902,7
ENSG00000112972,7
ENSG00000113319,7
ENSG00000113441,7
ENSG00000113621,7
ENSG00000113657,7
ENSG00000113721,7
ENSG00000113811,7
ENSG00000114019,7
ENSG00000114126,7
ENSG00000114200,7
ENSG00000114423,7
ENSG00000114480,7
ENSG00000114541,7
ENSG00000114853,7
ENSG00000114923,7
ENSG00000114993,7
ENSG00000115085,7
ENSG00000115129,7
ENSG00000115204,7
ENSG00000115419,7
ENSG00000115758,7
ENSG00000115827,7
ENSG00000115902,7
ENSG00000115946,7
ENSG00000116285,7
ENSG00000116670,7
ENSG00000116679,7
ENSG00000116874,7
ENSG00000116984,7
ENSG00000117016,7
ENSG00000117036,7
ENSG00000117114,7
ENSG00000117154,7
ENSG00000117318,7
ENSG00000117407,7
ENSG00000117500,7
ENSG00000117597,7
ENSG00000117691,7
ENSG00000118246,7
ENSG00000118257,7
ENSG00000119335,7
ENSG00000119547,7
ENSG00000119632,7
ENSG00000119812,7
ENSG00000119862,7
ENSG00000120318,7
ENSG00000120868,7
ENSG00000120913,7
ENSG00000121039,7
ENSG00000121060,7
ENSG00000121064,7
ENSG00000121316,7
ENSG00000121957,7
ENSG00000122085,7
ENSG00000122378,7
ENSG00000122386,7
ENSG00000122547,7
ENSG00000122779,7
ENSG00000123609,7
ENSG00000124006,7
ENSG00000124104,7
ENSG00000124143,7
ENSG00000124191,7
ENSG00000124201,7
ENSG00000124216,7
ENSG00000124302,7
ENSG00000125249,7
ENSG00000125266,7
ENSG00000125347,7
ENSG00000125482,7
ENSG00000125484,7
ENSG00000125841,7
ENSG00000125848,7
ENSG00000125945,7
ENSG00000126822,7
ENSG00000127334,7
ENSG00000127990,7
ENSG00000128052,7
ENSG00000128059,7
ENSG00000128203,7
ENSG00000128283,7
ENSG00000128294,7
ENSG00000128346,7
ENSG00000128564,7
ENSG00000128596,7
ENSG00000129187,7
ENSG00000129460,7
ENSG00000129682,7
ENSG00000130164,7
ENSG00000130347,7
ENSG00000130348,7
ENSG00000130762,7
ENSG00000130768,7
ENSG00000131089,7
ENSG00000131473,7
ENSG00000131480,7
ENSG00000131669,7
ENSG00000131828,7
ENSG00000132003,7
ENSG00000132031,7
ENSG00000132122,7
ENSG00000132130,7
ENSG00000132182,7
ENSG00000132259,7
ENSG00000132793,7
ENSG00000132932,7
ENSG00000132970,7
ENSG00000133059,7
ENSG00000133065,7
ENSG00000133104,7
ENSG00000133256,7
ENSG00000133627,7
ENSG00000133639,7
ENSG00000133805,7
ENSG00000133874,7
ENSG00000134013,7
ENSG00000134207,7
ENSG00000134363,7
ENSG00000135124,7
ENSG00000135127,7
ENSG00000135185,7
ENSG00000135333,7
ENSG00000135336,7
ENSG00000135414,7
ENSG00000135749,7
ENSG00000135801,7
ENSG00000135847,7
ENSG00000135912,7
ENSG00000135972,7
ENSG00000136014,7
ENSG00000136811,7
ENSG00000136936,7
ENSG00000136937,7
ENSG00000136944,7
ENSG00000137133,7
ENSG00000137312,7
ENSG00000137338,7
ENSG00000137494,7
ENSG00000137501,7
ENSG00000137821,7
ENSG00000137936,7
ENSG00000138400,7
ENSG00000138604,7
ENSG00000138623,7
ENSG00000138650,7
ENSG00000138696,7
ENSG00000138756,7
ENSG00000138764,7
ENSG00000138796,7
ENSG00000139083,7
ENSG00000139132,7
ENSG00000139178,7
ENSG00000139437,7
ENSG00000139679,7
ENSG00000139767,7
ENSG00000139921,7
ENSG00000140022,7
ENSG00000140157,7
ENSG00000140406,7
ENSG00000140557,7
ENSG00000140835,7
ENSG00000140848,7
ENSG00000140937,7
ENSG00000141232,7
ENSG00000141441,7
ENSG00000141448,7
ENSG00000141506,7
ENSG00000141522,7
ENSG00000141526,7
ENSG00000142528,7
ENSG00000142539,7
ENSG00000142675,7
ENSG00000142961,7
ENSG00000143147,7
ENSG00000143171,7
ENSG00000143324,7
ENSG00000143341,7
ENSG00000143479,7
ENSG00000143514,7
ENSG00000143590,7
ENSG00000143624,7
ENSG00000143819,7
ENSG00000144115,7
ENSG00000144120,7
ENSG00000144278,7
ENSG00000144362,7
ENSG00000144369,7
ENSG00000144591,7
ENSG00000144711,7
ENSG00000145050,7
ENSG00000145147,7
ENSG00000145332,7
ENSG00000145642,7
ENSG00000145919,7
ENSG00000146021,7
ENSG00000146386,7
ENSG00000146477,7
ENSG00000146938,7
ENSG00000147231,7
ENSG00000147255,7
ENSG00000147383,7
ENSG00000147592,7
ENSG00000148248,7
ENSG00000148341,7
ENSG00000148411,7
ENSG00000148468,7
ENSG00000148677,7
ENSG00000148834,7
ENSG00000148843,7
ENSG00000148925,7
ENSG00000148926,7
ENSG00000149308,7
ENSG00000149499,7
ENSG00000149798,7
ENSG00000149970,7
ENSG00000150093,7
ENSG00000150764,7
ENSG00000150867,7
ENSG00000150977,7
ENSG00000151150,7
ENSG00000151229,7
ENSG00000151240,7
ENSG00000151413,7
ENSG00000151414,7
ENSG00000151500,7
ENSG00000151883,7
ENSG00000151948,7
ENSG00000152193,7
ENSG00000152268,7
ENSG00000152503,7
ENSG00000152804,7
ENSG00000152952,7
ENSG00000153012,7
ENSG00000153046,7
ENSG00000153048,7
ENSG00000153187,7
ENSG00000153208,7
ENSG00000153904,7
ENSG00000154309,7
ENSG00000154721,7
ENSG00000154727,7
ENSG00000155016,7
ENSG00000155090,7
ENSG00000155099,7
ENSG00000155367,7
ENSG00000155660,7
ENSG00000155975,7
ENSG00000156103,7
ENSG00000156374,7
ENSG00000157036,7
ENSG00000157110,7
ENSG00000157227,7
ENSG00000157368,7
ENSG00000157445,7
ENSG00000157510,7
ENSG00000157837,7
ENSG00000157927,7
ENSG00000158158,7
ENSG00000158201,7
ENSG00000158270,7
ENSG00000158321,7
ENSG00000158747,7
ENSG00000158828,7
ENSG00000158856,7
ENSG00000159082,7
ENSG00000159214,7
ENSG00000159788,7
ENSG00000160199,7
ENSG00000160213,7
ENSG00000160226,7
ENSG00000160233,7
ENSG00000160305,7
ENSG00000160446,7
ENSG00000160447,7
ENSG00000160752,7
ENSG00000160789,7
ENSG00000160972,7
ENSG00000160973,7
ENSG00000161013,7
ENSG00000162368,7
ENSG00000162869,7
ENSG00000162980,7
ENSG00000163017,7
ENSG00000163235,7
ENSG00000163435,7
ENSG00000163486,7
ENSG00000163510,7
ENSG00000163513,7
ENSG00000163528,7
ENSG00000163624,7
ENSG00000163659,7
ENSG00000163666,7
ENSG00000163814,7
ENSG00000163870,7
ENSG00000164011,7
ENSG00000164054,7
ENSG00000164088,7
ENSG00000164128,7
ENSG00000164144,7
ENSG00000164318,7
ENSG00000164483,7
ENSG00000164736,7
ENSG00000164741,7
ENSG00000164946,7
ENSG00000164976,7
ENSG00000164989,7
ENSG00000165209,7
ENSG00000165338,7
ENSG00000165406,7
ENSG00000165617,7
ENSG00000165637,7
ENSG00000165675,7
ENSG00000165684,7
ENSG00000165914,7
ENSG00000166068,7
ENSG00000166166,7
ENSG00000166347,7
ENSG00000166452,7
ENSG00000166484,7
ENSG00000166548,7
ENSG00000166598,7
ENSG00000166669,7
ENSG00000166924,7
ENSG00000167074,7
ENSG00000167103,7
ENSG00000167543,7
ENSG00000167992,7
ENSG00000168071,7
ENSG00000168394,7
ENSG00000168476,7
ENSG00000168495,7
ENSG00000169032,7
ENSG00000169136,7
ENSG00000169239,7
ENSG00000169241,7
ENSG00000169288,7
ENSG00000169297,7
ENSG00000169738,7
ENSG00000169992,7
ENSG00000170190,7
ENSG00000170234,7
ENSG00000170464,7
ENSG00000170561,7
ENSG00000170802,7
ENSG00000170921,7
ENSG00000170955,7
ENSG00000171055,7
ENSG00000171119,7
ENSG00000171202,7
ENSG00000171224,7
ENSG00000171444,7
ENSG00000171492,7
ENSG00000171552,7
ENSG00000171617,7
ENSG00000171724,7
ENSG00000171766,7
ENSG00000171811,7
ENSG00000172020,7
ENSG00000172053,7
ENSG00000172164,7
ENSG00000172469,7
ENSG00000172878,7
ENSG00000173334,7
ENSG00000173442,7
ENSG00000173511,7
ENSG00000173581,7
ENSG00000175274,7
ENSG00000176014,7
ENSG00000176422,7
ENSG00000176769,7
ENSG00000176871,7
ENSG00000176887,7
ENSG00000176946,7
ENSG00000177106,7
ENSG00000177383,7
ENSG00000177426,7
ENSG00000177663,7
ENSG00000177679,7
ENSG00000178104,7
ENSG00000178127,7
ENSG00000178401,7
ENSG00000178538,7
ENSG00000178974,7
ENSG00000178996,7
ENSG00000179023,7
ENSG00000179104,7
ENSG00000179449,7
ENSG00000180035,7
ENSG00000180304,7
ENSG00000180628,7
ENSG00000180672,7
ENSG00000180884,7
ENSG00000180901,7
ENSG00000181467,7
ENSG00000182022,7
ENSG00000182050,7
ENSG00000182054,7
ENSG00000182195,7
ENSG00000182199,7
ENSG00000182247,7
ENSG00000182372,7
ENSG00000182985,7
ENSG00000183010,7
ENSG00000183032,7
ENSG00000183087,7
ENSG00000183621,7
ENSG00000183963,7
ENSG00000184164,7
ENSG00000184205,7
ENSG00000184344,7
ENSG00000184428,7
ENSG00000184675,7
ENSG00000184702,7
ENSG00000184897,7
ENSG00000184922,7
ENSG00000185070,7
ENSG00000185090,7
ENSG00000185112,7
ENSG00000185187,7
ENSG00000185442,7
ENSG00000185507,7
ENSG00000185664,7
ENSG00000185813,7
ENSG00000185963,7
ENSG00000186642,7
ENSG00000187097,7
ENSG00000187676,7
ENSG00000187866,7
ENSG00000188038,7
ENSG00000188042,7
ENSG00000188313,7
ENSG00000188582,7
ENSG00000188807,7
ENSG00000188848,7
ENSG00000188994,7
ENSG00000196155,7
ENSG00000196218,7
ENSG00000196449,7
ENSG00000196670,7
ENSG00000196781,7
ENSG00000196839,7
ENSG00000196850,7
ENSG00000197043,7
ENSG00000197119,7
ENSG00000197122,7
ENSG00000197324,7
ENSG00000197329,7
ENSG00000197608,7
ENSG00000197724,7
ENSG00000198252,7
ENSG00000198270,7
ENSG00000198604,7
ENSG00000198707,7
ENSG00000198720,7
ENSG00000198792,7
ENSG00000198794,7
ENSG00000198843,7
ENSG00000198844,7
ENSG00000198862,7
ENSG00000198890,7
